"id","date","state","city","department","victim_number","victim_weight","reported_pitbull","actual_breed","source","source2","source3","victim_name","officer_name","seizure","survival","children","hospitalization","hospitalization_police_injury","arrest","fine","uniform","warrant_or_pc","beware_of_dog","suspension","firing","lawsuit","criminal_charge"
1511,"2008-07-23","Pennsylvania","Amity Township","Amity Township Police Department",1,50,1,"Pit Bull, 4 yo","http://www2.readingeagle.com/article.aspx?id=100188",,,"Akeel","Unknown",2,0,0,1,0,0,0,"Uniform",1,2,0,0,0,0
1512,"2013-07-04","Texas","Austin","Austin Police Department",1,50,1,"Unconfirmed","http://www2.readingeagle.com/article.aspx?id=491117",,,"Unknown","Unknown",2,0,1,0,0,2,2,"Not Sure",1,1,2,2,2,2
1513,"2010-06-01","Pennsylvania","Hanover","Hanover Borough Police",2,2,1,"Unconfirmed","http://www2.readingeagle.com/article.aspx?id=224631",,,"Unknown","Unknown",2,0,1,1,0,2,2,"Uniform",1,2,2,0,0,0
1514,"2010-12-30","Pennsylvania","Upper Darby","Upper Darby Police Department",1,2,1,"Unconfirmed","http://www.nbcphiladelphia.com/news/local/Police-Shoot-Man-and-Dog-in-Bizarre-Attack-112723034.html",,,"Unknown","two u",1,0,2,0,1,1,1,"Not Sure",0,2,2,2,2,2
1515,"2010-06-17","Pennsylvania","Philadelphia","Philadelphia Police Department",1,2,0,"Unconfirmed","http://www.nbcphiladelphia.com/news/local/Cop-Shot-While-Shooting-at-Dog-96564864.html",,,"Unknown","Corporal Lawrence McKenny, unknown narcotics officer - shooter",2,0,2,0,1,1,1,"Not Sure",1,2,1,2,2,2
1516,"2015-01-04","Pennsylvania","Philadelphia","Philadelphia Police Department, Animal Care and Control Team of Philadelphia",2,2,1,"Unconfirmed","http://www.nbcphiladelphia.com/news/local/Officers-Shoot-Kill-Dog-That-Was-Attacking-3-Men-287476071.html",,,"Unknown","Three Unknown police, unknown animal control officers",1,0,2,1,1,2,2,"Uniform",3,3,2,0,2,0
1517,"2013-08-13","Pennsylvania","Philadelphia","Philadelphia Police Department, Animal Care and Control Team of Philadelphia",2,50,0,"Boxer","http://www.nbcphiladelphia.com/news/local/Guard-Dogs-Attack-Man-219382441.html",,,"Unknown","Unknown",1,0,2,1,0,2,2,"Uniform",3,3,1,2,2,2
1518,"2012-06-10","Pennsylvania","Philadelphia","Philadelphia Police Department",1,2,0,"Unconfirmed, police claim as a Rottweiler","http://www.nbcphiladelphia.com/news/local/Officer-Injured-Dog-Killed-in-Wild-Fight-Cops--158375135.html",,,"Unknown","Unknown",1,0,2,1,2,2,2,"Uniform",2,2,2,2,2,2
1519,"2010-12-10","Pennsylvania","Philadelphia","Philadelphia Police Department",1,2,0,"Unconfirmed","http://www.nbcphiladelphia.com/news/local/Philadelphia-Police-Shoot-Family-Dog-111695034.html",,,"Unknown","Unknown",1,2,2,0,0,2,2,"Uniform",0,2,2,2,2,2
1520,"2012-03-05","Pennsylvania","Philadelphia","Philadelphia Police Department",1,2,1,"Unconfirmed","http://www.nbcphiladelphia.com/news/local/Police-Shoot-Kill-Pit-Bull--141515183.html",,,"Unknown","Unknown",2,0,2,0,0,2,2,"Uniform",1,2,2,2,2,2
1521,"2010-06-25","Pennsylvania","Philadelphia","Philadelphia Police Department",1,2,1,"Unconfirmed","http://www.nbcphiladelphia.com/news/local/Cops-Shoot-Kill-Dog-in-Port-Richmond-97200869.html",,,"Unknown","Unknown",2,0,2,0,0,1,1,"Uniform",1,2,2,2,2,2
1522,"2013-11-07","New Jersey","Egg Harbor Township","Egg Harbor Township Police Department, New Jersey State Police, Atlantic City Police Department",1,2,0,"Unconfirmed","http://www.pressofatlanticcity.com/communities/eht/man-shot-by-police-during-egg-harbor-township-chase-is/article_ce80e136-9f3c-11e3-b32f-0019bb2963f4.html",,,"Shooter","Unknown, police K9 Shooter",1,1,0,0,1,0,0,"Uniform",3,3,2,2,2,0
1523,"2010-06-11","New Jersey","Atlantic City","Atlantic City Police Department, Atlantic County Animal Shelter",2,2,1,"Unconfirmed","http://www.nbcphiladelphia.com/news/local/AC-Police-Shoot-Pit-Bull-That-Threatened-Children-96254474.html",,,"Unknown","Unknown police, unknown animal control",1,0,1,0,0,2,2,"Uniform",3,3,2,2,2,2
1524,"2014-08-19","Pennsylvania","Philadelphia","Philadelphia Police Department, Pennsylvania SPCA",1,2,0,"Unconfirmed","http://www.nbcphiladelphia.com/news/local/Dog-Shooting-Philly-Police-271809391.html",,,"Unknown","Two Unknown Police",1,2,2,0,2,2,2,"Uniform",2,2,2,2,2,2
1525,"2013-09-30","Pennsylvania","Philadelphia","Philadelphia Police Department First Judicial Warrant Unit ",2,2,1,"Unconfirmed - reported one pitbull, one German shepherd and schnauzer mix","http://www.nbcphiladelphia.com/news/local/Warrant-Search-Shots-Fired-225784481.html",,,"Suzie and Oscar","Unknown SWAT Team",0,1,1,0,0,0,0,"Uniform",1,2,2,0,2,0
1526,"2013-05-15","Pennsylvania","Philadelphia","Philadelphia Police Department",1,2,1,"Unconfirmed","http://www.nbcphiladelphia.com/news/local/Woman-Attacked-by-Pit-Bull-Dog-Shot-Dead-207614221.html",,,"Unknown","Two Unknown Police",2,0,2,1,0,0,0,"Uniform",1,2,0,0,0,0
1527,"2011-10-08","New Jersey","Atlantic City","Atlantic City Police Department",1,100,0,"Deer","http://www.nbcphiladelphia.com/news/local/A-Long-Shot-Deer-Citing-in-Atlantic-City-131879718.html",,,"Unknown","Unknown",1,0,0,0,0,3,3,"Uniform",2,3,0,0,0,0
1528,"2008-10-13","Ohio","Masury","Brookfield Police Department, Trumbull County Dog Warden, Trumbull County Animal Welfare",1,2,1,"Unconfirmed","http://www.sharonherald.com/news/local_news/police-shoot-kill-menacing-dog-in-masury/article_0a1fca36-cd9e-5fff-a16a-cca4c04ed608.html?mode=jqm",,,"Unknown","Aaron Kasiewicz, Charles Pickard Jr.",1,0,0,0,0,1,1,"Uniform",2,2,2,0,2,0
1529,"2013-05-10","Pennsylvania","Hermitage","Hermitage Police Department",1,50,0,"Boxer, 2 yo","http://www.sharonherald.com/news/local_news/cop-shoots-kills-dog-acting-aggressively/article_519d220b-5262-5df1-87e0-a4b8a090f4f8.html?mode=jqm",,,"Jezebel","Derek Songer",2,0,1,0,0,0,2,"Uniform",1,2,0,0,0,0
1530,"2014-07-31","Pennsylvania","Sharon","Sharon City Police Department",1,50,0,"American Bulldog, 7 yo","http://www.sharonherald.com/news/local_news/dog-bite-victims-await-rabies-results/article_bbdda6bd-b6a9-5940-81f0-3c628c84a3ec.html?mode=jqm",,,"Harley","Unknown",1,0,2,1,0,2,1,"Uniform",1,2,0,0,0,0
1531,"2013-09-18","Pennsylvania","Sharon","Sharon City Police Department",2,2,1,"Unconfirmed","http://pennsylvania.icito.com/loose-pit-bull-shot-by-patrolman/",,,"Unknown","Unknown",2,1,0,0,0,2,2,"Uniform",3,3,2,2,2,0
1532,"2002-07-14","Pennsylvania","Sharon","Sharon City Police Department",1,50,0,"German Shepherd","http://www2.sharonherald.com/localnews/recentnews/0207/ln071902e.html",,,"Buddy","Unknown",2,0,1,0,0,2,2,"Uniform",3,3,2,2,2,0
1533,"2002-08-27","Pennsylvania","Sharon","Sharon City Police Department, Shenango Valley Animal Control",2,2,1,"Unconfirmed","http://www2.sharonherald.com/localnews/recentnews/0208/ln082802c.html",,,"Unknown","Unknown police, unknown animal control",1,0,0,0,0,2,2,"Uniform",1,3,0,0,0,0
1534,"2001-04-11","Pennsylvania","Brookfield","Brookfield Police Department, Bureau of Dog Law Enforcement",2,30,0,"Collie, 6 yo, Springer Spaniel, 4 yo","http://www2.sharonherald.com/localnews/recentnews/0104/ln041101b.html",,,"Sunny and Bonnie","James Baker - shooter, Tim Morgan",1,0,1,0,0,2,2,"Uniform",1,3,2,2,2,2
1535,"2006-11-18","Pennsylvania","Farrell","Southwest Regional Police Department",1,2,1,"Unconfirmed","http://www.sharonherald.com/news/local_news/ricocheted-bullet-injures-policeman/article_2a559b8e-79e7-5d0a-9bd0-a874fb707d5c.html?mode=jqm",,,"Unknown","Albert Rock",2,2,2,0,1,1,1,"Uniform",0,2,2,2,2,2
1536,"2000-04-03","Pennsylvania","New Castle","Shenango Township Police Department, Shenango Valley Animal Shelter",1,50,0,"Mixed breed, 5 yo","http://www2.sharonherald.com/localnews/recentnews/0004/ln040600a.html",,,"Alex","Police Chief Ronald Preston",2,0,1,0,0,0,1,"Uniform",0,2,0,0,2,0
1537,"2002-03-29","Pennsylvania","Sharpsville","Sharpsville Boro Police Department, South Pymatuning Township Police Department",2,2,1,"Unconfirmed","http://www2.sharonherald.com/localnews/recentnews/0204/ln041902a.html",,,"Unknown","Police Chief Bruce Rosa - shooter, Jeff Dillinger",0,0,1,0,0,1,1,"Uniform",3,3,0,0,2,0
1538,"2008-12-31","Pennsylvania","Erie","Erie City Police Department, Association for Needy and Neglected Animals",2,2,1,"Unconfirmed","http://www.goerie.com/apps/pbcs.dll/article?AID=/20081231/NEWS02/312319843",,,"Unknown","Rick Romanski",1,2,2,0,0,3,3,"Uniform",3,3,0,0,0,0
1539,"2014-03-01","Pennsylvania","Erie","Erie Bureau of Police, Erie City Police Department",1,2,0,"Rottweiler, 3yo","http://www.goerie.com/article/20140303/NEWS02/303039901/police-shoot-dog-on-eries-east-side-saturday#",,,"Titan","TJ Quinn",2,0,2,0,0,2,2,"Uniform",2,3,2,0,2,0
1541,"2013-09-20","Pennsylvania","Millcreek Township","Millcreek Township Police Department",1,50,1,"Pit Bull, 1yo","http://www.goerie.com/article/20130925/NEWS02/309259896/man-angry-over-shooting-of-his-dog-by-police-in-millcreek-2013-09-25-11-52",,,"Gage","Unknown",2,0,2,2,2,2,2,"Not Sure",2,2,2,0,2,0
1542,"2011-04-30","Pennsylvania","Wesleyville","Wesleyville Police Department",1,30,0,"Staffordshire terrier puppy, 10 months old","http://www.goerie.com/article/20110505/NEWS02/305049885",,,"Gunner","Shawn Garner",0,1,2,0,0,2,2,"Uniform",0,2,2,2,2,2
1543,"2011-03-18","Pennsylvania","Erie","Erie City Police Department, Association for Needy and Neglected Animals",2,2,1,"unidentified, police claim one pit bull and one chow","http://www.goerie.com/article/20110319/NEWS02/303199943",,,"Unknown","Animal Enforcement Officer Rob Culbertson - shooter",1,1,2,0,0,1,1,"Uniform",2,2,2,0,2,0
1545,"2010-01-18","Pennsylvania","Erie","Erie City Police Department",1,50,1,"Unconfirmed","http://www.goerie.com/apps/pbcs.dll/article?AID=/20100118/NEWS02/301189916/0/NEWS",,,"Unknown","Rob Culbertson",1,0,1,1,0,2,2,"Uniform",1,2,2,0,0,0
1546,"2013-03-09","Pennsylvania","Millcreek Township","Millcreek Township Police Department",1,2,1,"Unconfirmed","http://www.goerie.com/article/20130310/NEWS02/303109867/Dog-attacks-owner-in-Millcreek-Township",,,"Unknown","Unknown",2,0,2,1,0,0,2,"Uniform",1,2,2,0,2,0
1547,"2013-02-18","Pennsylvania","Erie","Erie City Police Department",3,30,0,"Husky, dog of indeterminate breed, fallow deer","http://www.goerie.com/article/20130426/NEWS02/304269942",,,"Thor","Rob Culbertson, multiple unknown police",1,0,1,0,0,1,1,"Uniform",1,1,0,0,2,0
1548,"2008-07-24","Pennsylvania","Millcreek Township","Millcreek Township Police Department",1,50,0,"English sheepdog, 4yo","http://www.goerie.com/article/20080806/NEWS02/808060325",,,"Oliver","Unknown",1,0,1,1,0,2,2,"Uniform",1,0,0,0,0,0
1549,"2007-09-21","Pennsylvania","Erie","Erie Bureau of Police, Erie City Police Department",4,2,1,"two adult dogs, two infant puppies","http://www.goerie.com/article/20070922/NEWS02/709220376",,,"Lilo AKA Leela, Stitch AKA Uno, two unidentified puppies","Rob Culbertson, Tom Dunmire - Shooter",1,0,2,1,0,2,2,"Uniform",2,0,0,0,0,0
1550,"2008-07-01","Pennsylvania","Erie","Erie City Police Department",1,50,1,"Unconfirmed","http://www.goerie.com/article/20080701/NEWS02/273352005",,,"Unknown","Rob Culbertson, Tom Koenig - shooter",1,0,1,1,0,0,2,"Uniform",1,2,0,0,0,0
1551,"2012-10-11","Massachusetts","Dalton","Dalton Animal Control, Dalton Police Department, Eleanor Sonsini Animal Shelter",2,2,1,"Unconfirmed","http://www.berkshireeagle.com/ci_21753762/dalton-man-seriously-hurt-dog-attack",,,"Unknown","animal control Mike McClay - shooter, police officer John Thibodeau, police officer Matt Mozzi",1,0,1,1,0,2,2,"Uniform",1,2,0,0,0,0
1552,"2013-08-12","South Carolina","Bennettsville","Bennettsville Police Department",1,50,0,"Labrador, police K9","http://www.goerie.com/article/20130816/APN/1308160676",,,"Tank","Robert Miller, police K9 Tank",1,0,0,0,0,0,0,"Uniform",3,3,1,0,0,0
1553,"2007-08-30","Pennsylvania","Erie","Erie Bureau of Police, Association for Needy and Neglected Animals",2,100,0,"Rottweiler","http://www.goerie.com/article/20070901/NEWS02/709010368",,,"Tyson, unknown dog","David Smith - shooter",1,1,1,1,0,1,1,"Uniform",0,2,2,2,2,0
1554,"2007-10-18","Pennsylvania","Erie","Erie Bureau of Police",1,2,1,"Unconfirmed","http://www.goerie.com/apps/pbcs.dll/article?AID=/20071023/NEWS02/710230387/-1/NEWS",,,"Unknown","Unknown",2,0,2,2,2,2,2,"Uniform",2,2,2,2,2,2
1555,"2014-09-27","Delaware","Newark","Newark Police Department",1,2,1,"Unconfirmed","http://www.goerie.com/apps/pbcs.dll/article?AID=/20140927/APA/309279734",,,"Unknown","Unknown",2,0,1,1,0,2,2,"Uniform",1,2,0,0,0,0
1556,"2008-08-04","Pennsylvania","Easton","Easton Police Department",1,50,1,"Labrador and Pit Bull mix, 5yo","http://www.lehighvalleylive.com/easton/index.ssf/2008/08/easton_police_say_dog_shooting.html",,,"Lacie","Unknown",2,1,1,0,0,2,2,"Uniform",0,2,2,2,2,0
1557,"2008-11-13","Pennsylvania","Pittsburgh","Allegheny County Sheriffs Office",1,2,1,"Unconfirmed","http://www.post-gazette.com/breaking/2008/11/14/Police-say-sheriff-s-deputy-fatally-shot-pit-bull/stories/200811140259",,,"Lincoln","Unknown",2,0,2,0,2,2,2,"Uniform",2,2,2,2,2,2
1558,"2008-05-04","Pennsylvania","Allentown","Allentown Police Department",1,2,1,"Unconfirmed","http://articles.mcall.com/2008-05-04/news/4070413_1_pit-bull-police-officer-dog-bite-prevention-tips",,,"Unknown","Evan Weaver, Joseph Ianetta - shooter",1,0,1,1,0,2,2,"Uniform",3,3,2,0,2,0
1559,"2014-11-11","Washington","Omak","Omak City Police Department",3,2,0,"Unconfirmed","http://projects.registerguard.com/apf/wash/wa-dog-bites-cop/",,,"Unknown","Two Unknown Police",2,0,2,0,0,2,2,"Uniform",0,2,2,2,2,2
1562,"2012-07-11","Oregon","McMinnville","McMinnville Police Department, Yamhill County Dog Control",3,2,1,"Two dogs of undetermined breed, one bassett hound","http://www.kgw.com/story/news/2014/07/24/12286224/",,,"Two unnamed dogs, Buford","Unknown",1,0,2,1,0,2,2,"Uniform",3,3,2,2,2,2
1563,"2010-10-08","Oregon","Portland","Portland Police Department",1,2,1,"Unconfirmed","http://www.kgw.com/story/news/2014/07/20/11772442/",,,"Unknown","Unknown",1,1,2,0,0,1,1,"Uniform",1,2,2,0,0,0
1564,"2011-05-28","Oregon","Keizer","Keizer Police Department",1,2,1,"Unconfirmed","http://www.kgw.com/story/news/2014/07/22/11972754/",,,"Unknown","Jeff Goodman and unknown police officer",2,0,1,0,2,1,1,"Uniform",2,2,2,2,2,2
1565,"2012-01-19","Oregon","Salem","Salem Police Department",1,2,0,"Unconfirmed","http://www.kgw.com/story/news/2014/07/23/12193076/",,,"Unknown","Unknown",2,0,2,1,0,2,2,"Uniform",2,2,2,2,2,2
1566,"2014-04-09","Washington","Spokane","Spokane County Sheriffs Office, Spokane County Regional Animal Protection Services, ",1,2,1,"Unconfirmed","http://www.kgw.com/story/news/2014/07/26/12624910/",,,"Unknown","Unknown",1,0,2,0,0,2,2,"Uniform",2,2,2,0,2,0
1567,"2010-11-30","Oregon","Silverton","Silverton Police Department",2,2,1,"Unconfirmed","http://www.kgw.com/story/news/2014/07/21/11794436/",,,"Unknown","Unknown",2,0,2,0,0,0,0,"Uniform",2,2,2,0,0,0
1568,"2009-09-16","Oregon","Salem","Salem Police Department",1,2,1,"Unconfirmed","http://www.kgw.com/story/entertainment/2014/07/18/11609240/",,,"Unknown","Jacob Pratt",1,0,1,0,0,2,2,"Uniform",2,2,2,0,0,0
1569,"2010-06-21","Oregon","Salem","Marion County Sheriffs Office, Marion County Dog Control",1,50,1,"Unconfirmed","http://www.kgw.com/story/news/2014/07/20/11737652/",,,"Unknown","Unknown police, unknown animal control",1,0,2,0,0,0,1,"Uniform",2,2,2,2,2,2
1570,"2009-09-14","Oregon","Portland","Portland Police Bureau East Precinct, Multnomah County Animal Services",5,2,1,"One Pomeranian, Four unidentified dogs","http://www.kgw.com/story/news/local/2014/07/18/11573668/",,,"Unknown","Unknown police, unknown animal control",1,0,2,0,0,2,2,"Uniform",2,2,2,0,0,0
1571,"2013-02-25","Washington","Everett","Everett Police Department, Everett Animal Control Services",2,2,1,"Unconfirmed","http://www.heraldnet.com/apps/pbcs.dll/article?AID=/20130225/NEWS01/702259898&amp;template=PrinterFriendly",,,"Unknown","Unknown",1,0,2,0,0,2,2,"Uniform",0,2,2,2,2,2
1572,"2009-09-15","Oregon","Beaverton","Beaverton Police Department and Washington County Animal Services",4,2,1,"Boston Terrier mix 12 yo, Labrador mix, two dogs of unconfirmed breed","http://www.kgw.com/story/news/local/2014/07/18/11573570/",,,"Brindle, Sassy, two unknown dogs","Unknown",1,0,2,0,0,1,1,"Uniform",1,2,2,0,0,0
1573,"2010-07-12","Oregon","Aloha","Washington County Sheriffs Office",2,2,1,"Unconfirmed","http://www.kgw.com/story/news/2014/07/20/11751580/",,,"unknown","Two Unknown Police",1,0,0,1,0,2,2,"Uniform",1,2,0,0,0,0
1574,"2010-05-30","Oregon","Rock Creek","Washington County Sheriffs Office",3,2,1,"Unconfirmed","http://www.kgw.com/story/news/2014/07/20/11731024/",,,"Unknown","Two Unknown Police",0,1,2,0,0,0,1,"Uniform",1,3,2,0,2,0
1575,"2007-04-26","Ohio","Cincinnati","Union Township Police Department",1,2,0,"Unconfirmed","http://archive.cincinnati.com/article/20070427/NEWS01/304270015/Clermont-Co-cop-shoots-dog",,,"Unknown","Unknown",0,1,2,0,0,2,2,"Uniform",2,2,2,2,2,2
1576,"2011-08-22","Ohio","Cincinnati","Union Township Police Department",1,2,1,"Unconfirmed","http://www2.cincinnati.com/blogs/considerthisclermont/2011/08/23/dog-attack-leaves-union-twp-police-officer-injured-one-on-leave/",,,"Unknown","Joseph Pangallo, unknown officer",1,0,2,0,1,1,1,"Uniform",1,2,1,2,2,2
1577,"2014-06-07","Ohio","Cincinnati","Cincinnati Police Department District 3",1,2,1,"Unconfirmed","http://www.cincinnati.com/story/news/crime/2014/06/09/man-24-faces-charges-after-letting-vicious-dog-loose/10241985/",,,"Unknown","Unknown",2,0,2,2,0,1,1,"Uniform",2,2,2,2,2,2
1578,"2014-12-15","Kentucky","Bourbon County","Kentucky Department of Fish and Wildlife",1,100,0,"Mountain Lion","http://www.cincinnati.com/story/news/local/2014/12/16/first-puma-found-kentucky-since-civil-war/20487277/",,,"Unknown","Unknown",1,0,2,0,0,3,3,"Uniform",3,3,0,0,0,0
1579,"2013-11-20","Illinois","Whiteside County","Illinois Department of Natural Resources",1,100,0,"Mountain Lion","http://blogs.courier-journal.com/watchdogearth/2013/11/25/illinois-kills-cougar-on-a-farm/",,,"Unknown","Unknown",1,0,0,0,0,3,3,"Uniform",1,3,0,0,0,0
1581,"2014-04-17","Indiana","Fishers","Fishers Police Department",1,2,0,"Unconfirmed, police K9","http://www.cincinnati.com/story/news/local/hamilton-county/2014/04/17/fishers-police-k-death-prompts-internal-review/7835459/",,,"Unknown","Tracy Saxhaug, unknown police K9",1,0,2,1,1,0,0,"Not Sure",3,3,2,2,2,2
1582,"2007-08-04","Ohio","Cincinnati","Hamilton County Sheriffs Office, SPCA Cincinnati",2,2,1,"Unconfirmed","http://archive.cincinnati.com/article/20070805/NEWS01/708050401/Police-safety",,,"Unknown","Unknown",2,0,2,0,0,2,1,"Uniform",2,2,2,2,2,2
1583,"2008-06-25","California","Modesto","Modesto Police Department",2,2,1,"Unconfirmed","http://www.modbee.com/news/local/article3110036.html",,,"Unknown","Unknown",1,0,2,0,0,1,1,"Uniform",0,2,2,2,2,2
1584,"2010-02-18","California","Merced","Merced Police Department",1,2,1,"Unconfirmed, 6yo","http://www.modbee.com/news/local/article3124716.html",,,"Unknown","Unknown",2,0,2,1,0,2,2,"Uniform",3,3,2,2,2,2
1585,"2007-12-25","California","Modesto","Modesto Police Department Animal Control",3,2,1,"two unconfirmed breed, one chihuahua","http://www.modbee.com/news/local/article3094722.html",,,"Unknown","unknown animal control",1,0,1,0,0,0,1,"Uniform",2,3,2,0,2,0
1586,"2013-05-10","California","Modesto","Stanislaus County Sheriffs Department",1,2,1,"Unconfirmed","http://www.modbee.com/news/local/crime/article3151434.html",,,"Unknown","Royjindar Singh, Unknown police",2,0,2,0,2,1,1,"Uniform",2,2,2,2,2,2
1587,"2007-08-15","California","Modesto","Stanislaus County Sheriffs Department",1,2,0,"Unconfirmed","http://www.modbee.com/news/local/article3096051.html",,,"Unknown","Ed Steele, Craig Gundlach, unknown police",2,1,2,0,0,1,1,"Not Sure",2,2,2,2,2,0
1588,"2013-11-11","Connecticut","Wilton","Wilton Police Department",1,2,1,"Unconfirmed","http://connecticut.news12.com/news/wilton-officer-shoots-pit-bull-that-attacked-owner-1.6416983",,,"Unknown","Unknown",2,0,2,1,0,0,2,"Uniform",1,2,2,0,0,0
1589,"2014-06-26","Iowa","Ottumwa","Ottumwa Police Department",1,2,0,"Mixed breed","http://www.ottumwacourier.com/news/local_news/police-defend-dog-shooting-after-internal-investigation/article_506b0f53-fa65-5d4d-8ff8-19d98491e2bf.html?mode=jqm",,,"Unknown","Marc Conners",1,0,1,0,0,3,3,"Uniform",3,3,2,0,0,0
1590,"2008-01-23","Iowa","Ottumwa","Ottumwa Police Department",1,100,0,"Mastiff","http://www.ottumwacourier.com/news/local_news/police-defend-dog-shooting-after-internal-investigation/article_506b0f53-fa65-5d4d-8ff8-19d98491e2bf.html?mode=jqm",,,"Drayven","Jeff Williams",1,0,2,0,0,0,2,"Uniform",0,2,0,0,2,0
1591,"2010-03-01","Iowa","Ottumwa","Ottumwa Police Department",1,50,0,"German Shepherd","http://www.ottumwacourier.com/news/local_news/controversy-over-police-shooting-of-dog/article_b803a009-1af2-5fb3-b827-510ef43a72be.html?mode=jqm",,,"Spock","Aaron Vose - shooter, Rick Jones",2,0,2,0,0,2,2,"Uniform",0,2,2,0,2,0
1592,"2013-07-02","Iowa","Clinton","Clinton Police Department",2,2,1,"Unconfirmed","http://www.ottumwacourier.com/news/state_news/article_af9e6d05-433f-51b3-b648-a7d2abee1993.html",,,"Unknown","Unknown",1,0,2,1,0,2,2,"Uniform",2,2,2,2,2,2
1593,"2014-01-29","Iowa","Ottumwa","Ottumwa Police Department",1,2,1,"Unconfirmed","http://www.ottumwacourier.com/news/local_news/pellet-gun-used-to-kill-family-dog/article_7aee31f1-af7d-522d-af44-471a9931edd4.html",,,"Barney Brown","Unknown",2,0,2,0,0,1,1,"Uniform",2,2,2,2,2,2
1594,"2014-04-19","Colorado","Canon City","Canon City Police Department",1,2,1,"Unconfirmed","http://www.kktv.com/home/headlines/Police-Forced-To-Shoot-After-Dog-Attacks-Officer-255876521.html",,,"Unknown","Unknown",0,0,2,0,2,1,1,"Uniform",2,2,2,2,2,2
1595,"2014-05-19","Texas","Abilene","Abilene Police Department, Abilene Animal Shelter",3,2,1,"Pit Bull 9 yo, two dogs of unconfirmed breed","http://www.bigcountryhomepage.com/story/d/story/police-shoot-kill-aggressive-dog-roaming-abilene-n/11642/YsabMWs8mkCiowttXb0GGQ",,,"Tek, two unknown dogs","unknown animal control",1,0,2,0,0,0,1,"Uniform",1,2,2,0,2,0
1596,"2009-08-23","Wisconsin","Racine","Racine Police Department, Countryside Humane Society",2,2,1,"Unconfirmed","http://www.winonadailynews.com/news/state-and-regional/officer-shoots-pit-bulls-killing/article_a83f14e0-8f90-11de-b448-001cc4c03286.html",,,"Unknown","Unknown",2,0,2,0,0,2,2,"Not Sure",2,2,2,2,2,2
